Verbs per I;impugn;impugnar
Verbs per I;inaugurate;inaugurar
Verbs per I;incapacitate;incapacitar
Verbs per I;incarcerate;empresonar
Verbs per I;incense;enfurismar
Verbs per I;incline;inclinar
Verbs per I;include;incloure
Verbs per I;incorporate;incorporar
Verbs per I;increase;augmentar
Verbs per I;incur;contreure (deute, càstig)
Verbs per I;indicate;indicar
Verbs per I;indict;acusar formalment
Verbs per I;individualize;individualitzar
Verbs per I;indoctrinate;adoctrinar
Verbs per I;induce;induir
Verbs per I;infect;infectar
Verbs per I;infer;deduir
Verbs per I;infiltrate;infiltrar
Verbs per I;inflame;inflamar
Verbs per I;inflate;inflar
Verbs per I;inflict;infligir
Verbs per I;influence;influenciar
Verbs per I;inform;informar
Verbs per I;infringe;vulnerar / infringir
Verbs per I;infuriate;enfurismar
Verbs per I;ingest;ingerir
Verbs per I;inhabit;habitar
Verbs per I;inherit;heretar
Verbs per I;inhibit;inhibir
Verbs per I;initiate;iniciar
Verbs per I;inject;injectar
Verbs per I;injure;lesionar
Verbs per I;innovate;innovar
Verbs per I;input;introduir dades
Verbs per I;inscribe;inscriure
Verbs per I;insert;inserir
Verbs per I;insist;insistir
Verbs per I;inspect;inspeccionar
Verbs per I;inspire;inspirar
Verbs per I;install;instal·lar
Verbs per I;instruct;instruir
Verbs per I;insure;assegurar
Verbs per I;integrate;integrar
Verbs per I;intend;tenir la intenció de
Verbs per J;jab;clavar
Verbs per J;jack;elevar amb un gat
Verbs per J;jack up;augmentar
Verbs per J;jackknife;doblegar-se
Verbs per J;jag;fer trencadís
Verbs per J;jail;empresonar
Verbs per J;jailbreak;escapar-se de la presó
Verbs per J;jam;encallar-se
Verbs per J;jam in;encabir
Verbs per J;jam out;improvisar música
Verbs per J;jam together;tocar junts
Verbs per J;jam up;bloquejar
Verbs per J;jam up;embussar
Verbs per J;jamb;tancar entre muntants
Verbs per J;jampack;omplir del tot
Verbs per J;jam-pack;omplir del tot
Verbs per J;jangle;fer soroll metàl·lic
Verbs per J;jangle;fer xerricar
Verbs per J;japan;lacar
Verbs per J;jargon;usar argot
Verbs per J;jargonize;usar argot
Verbs per J;javelin;llançar javelina
Verbs per J;jaw;parlar
Verbs per J;jawbone;parlar persistentment
Verbs per J;jazz;improvisar
Verbs per J;jazz around;perdre el temps
Verbs per J;jazz around with;jugar amb
Verbs per J;jazz up;animar
Verbs per J;jeer;burxar
Verbs per J;jell;quallar
Verbs per J;jeopard;posar en risc
Verbs per J;jeopardize;posar en perill
Verbs per J;jeremiad;lamentacions
Verbs per J;jerk;sacsejar
Verbs per J;jerk around;fer perdre el temps
Verbs per J;jerk off;masturbar-se (vulg.)
Verbs per J;jerry-build;construir malament
Verbs per J;jersey;teixir un jersei
Verbs per J;jest;fer broma
Verbs per J;jet;sortir amb força
Verbs per J;jettison;llançar per la borda
Verbs per J;jib;refusar obeir
Verbs per J;jibe;coincidir
Verbs per J;jig;ballar un jig
Verbs per J;jiggle;sacsejar suaument
Verbs per J;jigsaw;retallar (peces q encaxin)
Verbs per J;jilt;deixar plantat
Verbs per J;jingle;fer repicar
Verbs per J;jink;esquivar ràpidament
Verbs per J;jinx;gafar
Verbs per J;jitter;estar nerviós
Verbs per J;jitter away;malbaratar per nervis
Verbs per J;jitterbug;ballar jitterbug
Verbs per J;jive;ballar jive
Verbs per J;jockey;manipular
Verbs per J;jog;fer footing
Verbs per J;jog along;anar fent
Verbs per J;jog someone's memory;refrescar la memòria
Verbs per J;joggle;tremolar
Verbs per J;join;unir-se
Verbs per J;joke;fer broma
Verbs per J;joke around;fer bromes
Verbs per J;jolt;sacsejar fort
Verbs per J;jostle;empènyer amb el colze
Verbs per J;jostle for;competir per
Verbs per J;journal;portar un diari
Verbs per J;journey;viatjar
Verbs per J;journey through;recórrer
Verbs per J;joust;lluitar a cavall
Verbs per J;jubilate;alegrar-se molt
Verbs per J;judge;jutjar
Verbs per J;juggle;fer malabars
Verbs per J;juggle with;malabarejar
Verbs per J;juke;fer una finta
Verbs per J;juke around;esquivar-se mútuament
Verbs per J;jumble;barrejar
Verbs per J;jumble up;confondre
Verbs per J;jump;saltar
Verbs per J;jump at;acceptar ràpid
Verbs per J;jump in;intervenir
Verbs per J;jump off;saltar avall
Verbs per J;jump on;criticar fort
Verbs per J;jump over;saltar per sobre
Verbs per J;jump the gun;avançar-se
Verbs per J;jump to conclusions;saltar a conclusions
Verbs per J;jump up;aixecar-se de cop
Verbs per J;jump-start;arrencar ràpid
Verbs per J;junk;llençar
Verbs per J;junket;fer un viatge pagat
Verbs per J;just do it;simplement fes-ho
Verbs per J;just make it;arribar a temps
Verbs per J;justify;justificar
Verbs per J;jut;sortir cap enfora
Verbs per J;jut out;sortir cap enfora
Verbs per K;kayak;anar en caiac
Verbs per K;keel;inclinar-se
Verbs per K;keep;mantenir
Verbs per K;keep away;allunyar-se
Verbs per K;keep back;retenir
Verbs per K;keep off;evitar
Verbs per K;keep on;continuar
Verbs per K;keep out;no entrar
Verbs per K;keep to;adhirir-se
Verbs per K;keep up;mantenir el ritme
Verbs per K;keep up with;seguir el ritme
Verbs per K;key;introduir clau
Verbs per K;kick;donar una puntada
Verbs per K;kick back;relaxar-se
Verbs per K;kick in;contribuir
Verbs per K;kick off;començar
Verbs per K;kick out;fer fora
Verbs per K;kick up;provocar
Verbs per K;kid;bromejar
Verbs per K;kidnap;segrestar
Verbs per K;kill;matar
Verbs per K;kindle;encendre
Verbs per K;kiss;fer un petó
Verbs per K;kit;equipar
Verbs per K;kite;volar estel
Verbs per K;knead;amassar
Verbs per K;kneel;agenollar-se
Verbs per K;knit;fer mitja
Verbs per K;knock;trucar
Verbs per K;knock down;enderrocar
Verbs per K;knock out;deixar inconscient
Verbs per K;know;saber/conèixer
Verbs per K;knuckle;donar cops amb els artells
Verbs per K;knuckle down;posar-se seriosament
Verbs per K;knuckle under;cedir
Verbs per K;kowtow;fer reverència
Salut;allergy;al·lèrgia
Salut;antibiotic;antibiòtic
Salut;appointment;cita mèdica
Salut;blood pressure;pressió/blood pressure
Salut;blood test;analítica
Salut;breathing;respiració
Salut;calm;calmar
Salut;care;cuidar
Salut;check;controlar
Salut;check-up;consulta mèdica
Salut;clinic;clínica
Salut;cold;refredat
Salut;comfort;consolar
Salut;consult;consultar
Salut;contaminate;contagiar
Salut;cure;curar
Salut;diagnosis;diagnòstic
Salut;dietitian;dietista
Salut;disability;incapacitat
Salut;dizziness;mareig
Salut;doctor;metge
Salut;emergency;urgències
Salut;fatigue;fatiga
Salut;fever;febre
Salut;flu;grip
Salut;general practitioner;metge de capçalera
Salut;headache;mal de cap
Salut;healthcare;assistència sanitària
Salut;hospital;hospital
Salut;hospitalization;hospitalització
Salut;hypertension;tensió arterial
Salut;illness;malaltia
Salut;infection;infecció
Salut;medicine;medicina
Salut;mental health;salut mental
Salut;nurse;infermera
Salut;nutrition;nutrició
Salut;pain;dolor
Salut;painkiller;analgèsic
Salut;patient;pacient
Salut;prescription;recepta mèdica
Salut;psychologist;psicòleg
Salut;sprain;esquinç
Salut;surgeon;cirurgià
Salut;surgery;cirurgia
Salut;symptom;símptoma
Salut;therapy;teràpia
Salut;treatment;tractament
Salut;vaccine;vacuna
Salut;ventilator;respirador
Salut;well-being;benestar
Salut;wound;ferida
Temps;Sleet;Aiguaneu
Temps;Avalanche;Allau
Temps;Anemometer;Anemòmetre
Temps;Rainbow;Arc de Sant Martí
Temps;Sunny;Assolellat
Temps;Atmosphere;Atmosfera
Temps;Barometer;Baròmetre
Temps;Fog;Boira
Temps;Smog;Boirina contaminada
Temps;Bright;Brillant
Temps;Breeze;Brisa
Temps;Blast;Bufada
Temps;Hail;Calamarsa
Temps;Mist;Calitja
Temps;Haze;Calitja
Temps;Heat;Calor
Temps;Hot;Calorós
Temps;Icicle;Caramell
Temps;Celsius;Celsius
Temps;Cyclone;Cicló
Temps;Clear;Clar
Temps;Moonlight;Clar de lluna
Temps;Climate;Clima
Temps;Frozen;Congelat
Temps;Sunburn;Cremada solar
Temps;Overcast;Ennuvolat
Temps;Warmth;Escalfament
Temps;Landslide;Esllavissada
Temps;Fahrenheit;Fahrenheit
Temps;Snowflake;Floc de neu
Temps;Cold;Fred
Temps;Chill;Fredor
Temps;Cool;Fresc
Temps;Front;Front (atmosfèric)
Temps;Smoke;Fum
Temps;Hoarfrost;Gebre
Temps;Ice;Gel
Temps;Black ice;Gel invisible
Temps;Freezing;Gelat
Temps;Frost;Glaçada
Temps;Chilly;Glaçador
Temps;Icy;Glaçat
Temps;Damp;Humit
Temps;Humidity;Humitat
Temps;Moisture;Humitat
Temps;Hurricane;Huracà
Temps;Flood;Inundació
Temps;Lightning;Llampec
Temps;Sunshine;Llum de sol
Temps;Weather map;Mapa meteorològic
Temps;Meteorologist;Meteoròleg
Temps;Meteorology;Meteorologia
Temps;Partly cloudy;Mig ennuvolat
Temps;Wet;Moll
Temps;Whiteout;Nebulosa de neu
Temps;Snow;Neu
Temps;Snowfall;Nevada
Temps;Cloud;Núvol
Temps;Heatwave;Ona de calor
Temps;Weather vane;Penell
Temps;Drizzle;Plugim
Temps;Rain;Pluja
Temps;Rain gauge;Pluviòmetre
Temps;Sunset;Posta del sol
Temps;Forecast;Predicció
Temps;Pressure;Pressió
Temps;Dew point;Punt de rosada
Temps;Gust;Ràfega
Temps;Lightning bolt;Raig
Temps;UV rays;Raigs UV
Temps;Whirlwind;Remolí
Temps;Dew;Rosada
Temps;Shower;Ruixat
Temps;Dry;Sec
Temps;Wind chill;Sensació tèrmica
Temps;Drought;Sequera
Temps;Sun;Sol
Temps;Sunrise;Sortida del sol
Temps;Mild;Suau
Temps;Warm;Tèbi
Temps;Temperature;Temperatura
Temps;Storm;Tempesta
Temps;Snowstorm;Tempesta de neu
Temps;Dust storm;Tempesta de pols
Temps;Thunderstorm;Tempesta elèctrica
Temps;Stormy;Tempestuós
Temps;Weather;Temps
Temps;Thermometer;Termòmetre
Temps;Typhoon;Tifó
Temps;Blizzard;Torb
Temps;Tornado;Tornado
Temps;Scorching;Tòrrid
Temps;Thunder;Tro
Temps;Wind;Vent
Temps;Gale;Vent fort
Temps;Windy;Ventós
Temps;Blustery;Ventós i variable
Temps;Visibility;Visibilitat
Temps;Downpour;Xàfec fort
Temps;Sweltering;Xafogós
Viatge;Accommodation;Allotjament
Viatge;Airport;Aeroport
Viatge;Baggage;Equipatge
Viatge;Boarding Pass;Targeta d'embarcament
Viatge;Check-in;Facturació
Viatge;Delay;Retard
Viatge;Excess baggage;Excés d’equipatge
Viatge;Excursion;Excursió
Viatge;Flight;Vol
Viatge;Guidebook;Guia
Viatge;Hotel;Hotel
Viatge;Passengers;Passatgers
Viatge;Passport;Passaport
Viatge;Reception;Recepció
Viatge;Reservations;Reserves
Viatge;Return;Tornada
Viatge;Route;Ruta
Viatge;Security check;Control de seguretat
Viatge;Souvenir;Souvenir
Viatge;Stop;Parada
Viatge;Suitcase;Maleta
Viatge;Ticket;Bitllet
Viatge;Tour Guide;Guia turística
Viatge;Tourist;Turista
Viatge;Trip;Viatge
Viatge;Vacation;Vacances
Viatge;Visa;Visat
Video Wolf;Abolish;Abolir
Video Wolf;Barely;Apenas
Video Wolf;Backwards;Hacia atras
Video Wolf;Backed up;Retrocedio
Video Wolf;Bared;Mostro dientes
Video Wolf;Beneath;Debajo de
Video Wolf;Blazing;Ardiendo
Video Wolf;Blade;Filo
Video Wolf;Blushed;Se sonrojo
Video Wolf;Bond;Vinculo
Video Wolf;Bothering;Molestando
Video Wolf;Bouquet;Ramo
Video Wolf;Bowed;Se inclino
Video Wolf;Bravest;El mas valiente
Video Wolf;Bruises;Moratones
Video Wolf;Bumped;Choco
Video Wolf;Carved;Tallo
Video Wolf;Cheers;Vitores
Video Wolf;Clashing;Chocando
Video Wolf;Claws;Garras
Video Wolf;Clutched;Agarro
Video Wolf;Clutching;Sujetando
Video Wolf;Collapsed;Se desplomo
Video Wolf;Contestants;Concursantes
Video Wolf;Crumpled;Se desmorono
Video Wolf;Dagger;Daga
Video Wolf;Deaf;Sordo
Video Wolf;Deny;Negar
Video Wolf;Dodged;Esquivo
Video Wolf;Dropped;Solto
Video Wolf;Dumbest;El mas tonto
Video Wolf;Flutter;Aleteo
Video Wolf;Gestured;Hizo un gesto
Video Wolf;Glared;Miro con odio
Video Wolf;Glowed;Brillo
Video Wolf;Giving up;Rindiendose
Video Wolf;Groaned;Gimio
Video Wolf;Growled;Gruno
Video Wolf;Gulped;Trago saliva
Video Wolf;Hatred;Odio
Video Wolf;Hissed;Siseo
Video Wolf;Howled;Aullo
Video Wolf;Jerk;Imbecil
Video Wolf;Kneed;Dio un rodillazo
Video Wolf;Knuckles;Nudillos
Video Wolf;Laps;Vueltas
Video Wolf;Leash;Correa
Video Wolf;Lowered;Agacho
Video Wolf;Lunged;Se lanzo
Video Wolf;Mouthed;Gesticulo
Video Wolf;Pinned;Inmovilizo
Video Wolf;Pounced;Se abalanzo
Video Wolf;Prey;Presa
Video Wolf;Proper;Adecuado
Video Wolf;Punch;Punetazo
Video Wolf;Punched;Golpeo
Video Wolf;Purring;Ronroneando
Video Wolf;Pushed;Empujo
Video Wolf;Rage;Rabia
Video Wolf;Rolled;Giro ojos
Video Wolf;Rolled up;Se arremango
Video Wolf;Scattered;Se dispersaron
Video Wolf;Scrambled;Se movio torpemente
Video Wolf;Shattered;Se hizo anicos
Video Wolf;Shift;Transformacion
Video Wolf;Shifted;Se transformo
Video Wolf;Slammed;Golpeo fuerte
Video Wolf;Slid;Se deslizo
Video Wolf;Smirked;Sonrio con suficiencia
Video Wolf;Snapped;Perdio los nervios
Video Wolf;Snarled;Gruno (dientes)
Video Wolf;Sobbed;Sollozo
Video Wolf;Spat;Escupio
Video Wolf;Spread;Difundio
Video Wolf;Squeezed;Apreto
Video Wolf;Stabbed;Apunalo
Video Wolf;Stalking;Acechando
Video Wolf;Stirred;Agito
Video Wolf;Strength;Fuerza
Video Wolf;Stubborn;Terco
Video Wolf;Stumbled;Tropezo
Video Wolf;Surge;Oleada
Video Wolf;Tackled;Derribo
Video Wolf;Thick;Cargado
Video Wolf;Thoughtful;Detallista
Video Wolf;Tripped;Hizo tropezar
Video Wolf;Wince;Mueca de dolor
Video Wolf;Worm;Gusano
Video Wolf;Wound;Herida
Video Wolf;Yanked;Dio un tiron brusco
Anàlisi de Dades;Analyse;Analitzar
Anàlisi de Dades;Assessment;Avaluació
Anàlisi de Dades;Assign;Assignar
Anàlisi de Dades;Awareness;Consciència
Anàlisi de Dades;Bar Chart;Gràfic de barres
Anàlisi de Dades;Clarification;Aclariment
Anàlisi de Dades;Coincide;Coincidir
Anàlisi de Dades;Come To Light;Sortir a la llum
Anàlisi de Dades;Come Up With;Ocórrer-se alguna cosa
Anàlisi de Dades;Comment On;Comentar sobre
Anàlisi de Dades;Comparable;Comparable
Anàlisi de Dades;Component;Component
Anàlisi de Dades;Concerned With;Relacionat amb
Anàlisi de Dades;Conduct;Dur a terme
Anàlisi de Dades;Consistently;Consistentment / Constantment
Anàlisi de Dades;Constantly;Constantment
Anàlisi de Dades;Controversy;Controvèrsia
Anàlisi de Dades;Correspond To;Correspondre a
Anàlisi de Dades;Criteria;Criteris
Anàlisi de Dades;Curve;Corba
Anàlisi de Dades;Decline To;Negar-se a / Disminuir
Anàlisi de Dades;Demonstrate;Demostrar
Anàlisi de Dades;Determine;Determinar
Anàlisi de Dades;Deviation;Desviació
Anàlisi de Dades;Display;Mostrar
Anàlisi de Dades;Disproportionate;Desproporcionat
Anàlisi de Dades;Draw a conclusion;Treure una conclusió
Anàlisi de Dades;Eligible;Apte / Elegible
Anàlisi de Dades;Encounter;Trobar / Topar
Anàlisi de Dades;Error;Error
Anàlisi de Dades;Essay;Assaig
Anàlisi de Dades;Examine;Examinar
Anàlisi de Dades;Exceptionally;Excepcionalment
Anàlisi de Dades;Exclude;Excloure
Anàlisi de Dades;Feedback;Retroacció
Anàlisi de Dades;Findings;Troballes / Resultats
Anàlisi de Dades;Fixed;Fix
Anàlisi de Dades;Fluctuate;Fluctuar
Anàlisi de Dades;Formulate;Formular
Anàlisi de Dades;Fundamental;Fonamental
Anàlisi de Dades;Gather;Recollir / Recopilar
Anàlisi de Dades;Grade;Nota / Qualificació
Anàlisi de Dades;Highlight;Destacar
Anàlisi de Dades;Hypothesis;Hipòtesi
Anàlisi de Dades;Illustration;Il·lustració
Anàlisi de Dades;Index;índex
Anàlisi de Dades;Indication;Indicació
Anàlisi de Dades;Interpretation;Interpretació
Anàlisi de Dades;Investigate;Investigar
Anàlisi de Dades;Learning;Aprenentatge
Anàlisi de Dades;Lecture;Conferència / Classe
Anàlisi de Dades;Magnitude;Magnitud
Anàlisi de Dades;Majority;Majoria
Anàlisi de Dades;Manual;Manual
Anàlisi de Dades;Minority;Minoria
Anàlisi de Dades;Notable;Notable
Anàlisi de Dades;Note;Nota
Anàlisi de Dades;Noticeable;Perceptible
Anàlisi de Dades;Objective;Objectiu
Anàlisi de Dades;Overcome;Superar
Anàlisi de Dades;Presentation;Presentació
Anàlisi de Dades;Proportion;Proporció
Anàlisi de Dades;Questionnaire;Qüestionari
Anàlisi de Dades;Quote;Citar
Anàlisi de Dades;Rank;Classificar
Anàlisi de Dades;Rate;Taxa / Ritme
Anàlisi de Dades;Ratio;Proporció / Ra
Anàlisi de Dades;Relevance;Rellevància
Anàlisi de Dades;Research;Recerca / Investigació
Anàlisi de Dades;Review;Revisar
Anàlisi de Dades;Sample;Mostra
Anàlisi de Dades;Scope;àmbit / Abast
Anàlisi de Dades;Statistics;Estadístiques
Anàlisi de Dades;Survey;Enquesta
Anàlisi de Dades;Task;Tasca
Anàlisi de Dades;Tendency;Tendència
Anàlisi de Dades;Textbook;Llibre de text
Anàlisi de Dades;Thesis;Tesi
Anàlisi de Dades;Undergo;Experimentar / Patir
Universitat;Academic;Acadèmic
Universitat;Argue;Discutir / Argumentar
Universitat;Assignment;Tasca / Treball
Universitat;Attendance;Assistència
Universitat;Bachelor;Batxiller
Universitat;Be Brainy;Ser intel·ligent
Universitat;Bookshelf;Prestatgeria
Universitat;Brainstorm;Pluja d'idees
Universitat;Break;Esbarjo / Descans
Universitat;Break Up;Acabar les classes
Universitat;Certificate;Certificat
Universitat;Cheat;Copiar / Fer trampa
Universitat;Chemistry;Química
Universitat;Coach;Entrenador
Universitat;College;Universitat / Facultat
Universitat;Compulsory;Obligatori
Universitat;Computer Science;Informàtica
Universitat;Concentrate;Concentrar-se
Universitat;Curriculum;Pla d'estudis
Universitat;Deadline;Termini / Data límit
Universitat;Dean;Degà
Universitat;Degree;Títol / Grau
Universitat;Distance Learning;Educació a distància
Universitat;Dormitory;Residència / Dormitori
Universitat;Dropout;Abandonament escolar
Universitat;Educate;Educar
Universitat;Elementary School;Escola primària
Universitat;Enroll;Matricular-se
Universitat;Field Of Study;Camp d'estudi
Universitat;Find Out;Esbrinar
Universitat;Form Master;Tutor
Universitat;High School;Institut
Universitat;Higher Education;Educació superior
Universitat;Humanities;Humanitats
Universitat;Institute;Institut
Universitat;Law School;Facultat de Dret
Universitat;Learning Disorder;Trastorn d'aprenentatge
Universitat;Liberal Arts;Lletres / Arts liberals
Universitat;Library;Biblioteca
Universitat;Master'S Degree;Títol de Màster
Universitat;Mixed;Mixt / Coeducació
Universitat;Nursery School;Escola bressol / Llar d'infants
Universitat;Pass Exam;Aprovar un examen
Universitat;Phd;Doctorat
Universitat;Postgraduate;Postgraduat
Universitat;Primary School;Escola primària
Universitat;Private Lesson;Classe particular
Universitat;Recitation;Recitació
Universitat;Rector;Rector
Universitat;Report Card;Butlletí de qualificacions
Universitat;Scholarship;Beca
Universitat;School Year;Any escolar
Universitat;Secondary School;Escola secundària
Universitat;Seminar;Seminari
Universitat;Skip Classes;Fer campana / Faltar a classe
Universitat;Student Loan;Préstec estudiantil
Universitat;Take A Course;Fer un curs
Universitat;Teach Yourself Book;Llibre autodidacta
Universitat;Topic;Tema
Universitat;Tutorials;Tutories
Universitat;University;Universitat
Universitat;Whiteboard;Pissarra
Universitat;Work Related;Relacionat amb la feina
Connectors;Under No Circumstances;Sota cap circumstància
Connectors;Otherwise;D'una altra manera / Si no
Connectors;As Can Be Expected;Com es pot esperar
Connectors;For The Most Part;En la seva major part
Connectors;In Most Cases;En la majoria de casos
Connectors;To Put It More Simply;Dit de manera senzilla
Connectors;Conversely;Per contra / Al contrari
Connectors;However Much;Per molt que
Connectors;Nevertheles;No obstant així
Connectors;That Said;Dit així
Connectors;Apart From;A part de
Connectors;As Noted;Com s'ha assenyalat
Connectors;Elsewhere;En un altre lloc
Connectors;Fewer Than;Menys de
Connectors;Perhaps;Potser
Connectors;Possibly;Possiblement
Connectors;Slightly;Lleugerament
Connectors;Just Think About It;Noms pensa-hi
Connectors;If You Ask Me;Si em preguntes
Connectors;What Is More;A mes a mes
Connectors;Above All;Sobretot
Connectors;As Well As;Així com
Connectors;In Conclusion;En conclusió
Connectors;In Brief;En resum / Breument
Connectors;Overall;En general
Connectors;In This Case;En aquest cas
Connectors;As A Consequence;Com a conseqüència
Connectors;Thus;Així / Per tant
Connectors;Hence;Per tant
Connectors;For This Reason;Per aquesta raó
Connectors;Obviously;Òbviament
Connectors;Surely;Segurament
Connectors;After All;Després de tot
Connectors;On The Whole;En conjunt
Connectors;In Particular;En particular
Connectors;Rather;Mes aviat
Connectors;Alternatively;Alternativament
Connectors;On The Contrary;Al contrari
Connectors;Even Though;Encara que
Connectors;On Top Of That;A sobre d'això
Connectors;All In All;En definitiva
Connectors;In Spite Of;Tot i / A pesar de
Connectors;Due To The Fact That;A causa del fet que
Connectors;Whilst;Mentre que / Malgrat que
Connectors;Whether;Si / Tant si
Connectors;The Reality Is;La realitat s
Connectors;Quite Frankly;Francament
Connectors;I Reckon;Crec / Considero
Connectors;To My Mind;Al meu parer
Connectors;Apparently;Aparentment
Connectors;In Contrast;En contrast
Connectors;In Line With;En línia amb
Connectors;To Some Extent;Fins a cert punt
Connectors;With A Focus On;Centrant-se en
Connectors;With The Exception Of;Amb l'excepció de
Connectors;To A Certain Extent;Fins a un cert punt
Connectors;Undoubtedly;Sens dubte
Connectors;Whereas;Mentre que
Connectors;With Regard To;Pel que fa a
Connectors;With Respect To;Respecte a
Connectors;Furthermore;A mes
Connectors;To Conclude;Per concloure
Connectors;Moreover;A mes a mes
Connectors;In The Same Way;De la mateixa manera
Connectors;Not Only But Also;No noms sinó també
Connectors;Likewise;Així mateix
Connectors;Correspondingly;Corresponentment
Connectors;As Far As I Am Concerned;Pel que a mi respecta
Connectors;With Reference To;Amb referència a
Connectors;To Summarise;Per resumir
Connectors;Anyway;De totes maneres
Connectors;As A Rule;Per norma / Com a regla
Connectors;As Can Be Seen;Com es pot veure
Connectors;And So On;I així successivament
Llar;Dishwasher;Rentavaixelles
Llar;Ground Floor;Planta baixa
Llar;Leak;Gotera / Fuga
Llar;Pillowslip;Funda de coix
Llar;Attic;Àtic / Golfes
Llar;Bedclothes;Roba de llit
Llar;Chandelier;Aranya / Candi labre
Llar;Coat Rack;Penjador
Llar;Coffee Maker;Cafetera
Llar;Coffee Table;Taula baixa
Llar;Dining Room;Menjador
Llar;Doorbell;Timbre
Llar;Doormat;Repel / Estora de porta
Llar;Electric Cooker;Cuina elèctrica
Llar;Fence;Tanca
Llar;Fireplace;Xemeneia / Llar de foc
Llar;Garbage Can;Cubell d'escombraries
Llar;Gas Cooker;Cuina de gas
Llar;Light Bulb;Bombeta
Llar;Living Room;Sala d'estar
Llar;Plug;Endoll
Llar;Morsel;Boc / Mos
Llar;Delicious;Deliciós
Ciutat;Fire Station;Parc de bombers
Ciutat;Pavement;Vorera
Ciutat;Traffic Jam;Embotellament / Atzucac
Ciutat;Dump;Abocador
Ciutat;Avenue;Avinguda
Ciutat;Cemetery;Cementiri
Ciutat;Motel;Motel
Ciutat;Bystreet;Carrer
Ciutat;Intersection;Cruïlla / Intersecció
Ciutat;Lane;Carril
Ciutat;Turnpike;Peatge
Ciutat;Art Gallery;Galeria d'art
Ciutat;Business District;Districte de negocis / Centre financer
Ciutat;City Hall;Ajuntament
Ciutat;City Map;Mapa de la ciutat
Ciutat;Boarding Pass;targeta d'embarcament
Ciutat;Customs;duana
Ciutat;Full Board;pensi completa
Ciutat;Receipt;rebut
Ciutat;Checkout;caixa
Ciutat;Snap Up;comprar ràpid / esgotar
Ciutat;Bargain Hunting;ca a de gangues
Ciutat;Shopping Spree;compres compulsives
Roba;Mittens;Midons
Roba;Fur Coat;Abric de pell
Roba;Nightdress;Camis
Roba;Sleeve;Màniga
Roba;Swimming Trunks;Banyador
Roba;Underwear;Roba interior
Roba;Backpack;Motxilla
Roba;Hoodie;Suadora amb caputxa
Roba;Outerwear;Roba d'abric
Roba;Shoelaces;Cordons
Roba;Casual Wear;Roba informal
Roba;Come Off;Treure's
Roba;Dress Up;Arreglar-se / Vestir-se elegant
Roba;Earrings;Arracades
Roba;Get Dressed;Vestir-se
Roba;Lace Up;Lligar-se els cordons
Roba;Necklace;Collar
Roba;Put On;Posar-se
Roba;Ornate;Ornat / Ornamentat
Salut;Dizziness;Mareig
Salut;Fracture;Fractura
Salut;Prescription;Recepta mèdica
Salut;Sore Throat;Mal de coll
Salut;Sprain;Esquin
Salut;Sunstroke;Insolació
Salut;Syringe;Xeringa
Salut;Trauma;Trauma
Salut;Vaccination;Vacuna
Salut;X-Ray;Raigs X
Salut;Ointment;Ungint
Salut;Powder;Pols
Salut;Surgeon;Cirurgià
Salut;Filling;Empastament
Salut;Examine;Examinar
Salut;Alcoholism;Alcoholisme
Salut;Epidemic;Epidèmia
Salut;Runny Nose;Moqueig
Salut;Pneumonia;Pneumònia
Salut;Short-Sighted;Miop
Salut;Far-Sighted;Hipermetrop
Salut;Squint-Eyed;Bierol / Estràbic
Salut;Heart Attack;Infart
Salut;Hepatitis;Hepatitis
Salut;Seasickness;Mareig (al vaixell)
Salut;Faint;Desmai
Salut;Vomiting;Vòmits
Salut;Labour;Part
Salut;Abortion;Avortament
Salut;Breathe In;Inspirar
Salut;Breathe Out;Expirar
Salut;Disabled Person;Persona amb discapacitat
Salut;Illness;malaltia
Salut;Injury;lesió
Salut;Itchy;que pica / picor
Salut;Medical Check-Up;reconeixement mèdic
Salut;Painkiller;analgèsic
Salut;Rash;erupció
Salut;Swelling;inflor
Salut;Bruise;blau / morat
Salut;First Aid;primers auxilis
Menjar;Sugar Bowl;Sucrell / Sucrer
Menjar;Tablecloth;Estovalles
Menjar;Bistro;Bistre
Menjar;Vegetarian;Vegetarià
Menjar;Spill;Vessar
Menjar;Be On A Diet;Estar a dieta
Menjar;Wine List;Carta de vins
Menjar;Book A Table;Reservar taula
Menjar;Pay The Bill;Pagar el compte
Menjar;Main Course;Plat principal
Menjar;Ice Cube;Cubeta de gel
Menjar;Mouth Watering;Fa venir aigua a la boca
Menjar;Greek Salad;Ensalada grega
Menjar;Ginger;Gingebre
Menjar;Herring;Areny
Menjar;Trout;Truita
Menjar;Turkey;Gall dindi
Menjar;Olive;Oliva
Menjar;Lettuce;Enciam
Menjar;Caviar;Caviar
Menjar;Beetroot;Remolatxa
Menjar;Aubergine;Albergínia
Menjar;Turnip;Nabre / Nap
Menjar;Greens;Verdura
Menjar;Raisin;Passa
Menjar;Cinnamon;Canella
Menjar;Sesame;Sèsam
Menjar;Radish;rave
Menjar;Veal;vedella
Menjar;Apricot;albercoc
Menjar;Cod;bacallà
Menjar;Eel;anguila
Menjar;Mussel;clòtxina / musclo
Menjar;Mutton;carn de carner / ovella
Menjar;Prawn;llagost / gamba
Menjar;Corkscrew; / tirabuixó / saca-corxos
Menjar;Grater;ratllador
Menjar;Kettle;bullidor / tetera
Menjar;Ladle;cullerot
